CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
174893718,02/13/2018,10:50:00,02/13/2018,10:52:00,111,02/16/2018,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),"1,050,575","216,851",(null),(null),(null),,40.761634,-73.760579,"(40.761634, -73.760579)",PATROL BORO QUEENS NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,F
187914863,09/21/2018,18:04:00,09/21/2018,18:15:00,114,09/21/2018,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,009,592","222,110",UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,40.776282,-73.908499,"(40.776282, -73.908499)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE,M
165313701,05/29/2017,22:26:00,,(null),40,05/29/2017,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,REAR OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,004,689","236,575",UNKNOWN,WHITE HISPANIC,M,,40.815997,-73.926158,"(40.815997, -73.926158)",PATROL BORO BRONX,(null),25-44,BLACK,M
163401176,04/03/2017,02:10:00,04/03/2017,02:30:00,75,04/03/2017,111,POSSESSION OF STOLEN PROPERTY,494.0,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,014,657","185,798",45-64,BLACK,M,,40.67659708,-73.89037706,"(40.67659708, -73.89037706)",PATROL BORO BKLYN NORTH,(null),45-64,ASIAN / PACIFIC ISLANDER,M
167502548,07/28/2017,01:06:00,,(null),7,07/28/2017,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",ATTEMPTED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),544,"989,938","200,060",25-44,BLACK HISPANIC,M,,40.715796,-73.979481,"(40.715796, -73.979481)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E
177163007,03/30/2018,18:00:00,03/31/2018,05:00:00,81,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,006,482","189,762",UNKNOWN,UNKNOWN,U,,40.687504,-73.919835,"(40.687504, -73.919835)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
167271904,07/20/2017,22:00:00,07/20/2017,23:45:00,115,07/20/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,022,708","213,665",25-44,WHITE HISPANIC,F,,40.753056,-73.861192,"(40.753056, -73.861192)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,F
185420788,07/19/2018,18:16:00,07/20/2018,11:00:00,106,07/20/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,023,171","186,333",25-44,WHITE HISPANIC,M,,40.678033,-73.859677,"(40.678033, -73.859677)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,F
173819180,01/20/2018,01:30:00,,(null),32,01/20/2018,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,091","235,857",25-44,WHITE HISPANIC,M,,40.814036,-73.94277,"(40.814036, -73.94277)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
167097156,07/16/2017,03:40:00,07/16/2017,03:55:00,18,07/16/2017,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),"985,189","218,015",UNKNOWN,BLACK,M,,40.765079,-73.996609,"(40.765079, -73.996609)",PATROL BORO MAN SOUTH,(null),18-24,BLACK,M
166069321,06/14/2017,19:05:00,06/14/2017,19:05:00,41,06/14/2017,126,MISCELLANEOUS PENAL LAW,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",COMPLETED,FELONY,BRONX,INSIDE,OTHER,DEPT OF CORRECTIONS,72,(null),(null),(null),"1,017,933","232,222",45-64,BLACK,F,,40.804008,-73.878333,"(40.804008, -73.878333)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E
189997952,11/14/2018,16:15:00,11/14/2018,16:30:00,13,11/14/2018,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,(null),(null),(null),"989,439","206,297",(null),(null),(null),,40.732914,-73.981276,"(40.732914, -73.981276)",PATROL BORO MAN SOUTH,(null),45-64,WHITE HISPANIC,F
182497944,05/08/2018,10:33:00,,(null),107,05/09/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,041,572","207,333",45-64,ASIAN / PACIFIC ISLANDER,F,,40.735574,-73.79316,"(40.735574, -73.79316)",PATROL BORO QUEENS SOUTH,(null),45-64,ASIAN / PACIFIC ISLANDER,M
183054429,05/23/2018,22:45:00,,(null),68,05/23/2018,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"982,141","163,955",18-24,WHITE,M,,40.61669474,-74.00759651,"(40.61669474, -74.00759651)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E
173603924,01/14/2018,16:25:00,01/14/2018,16:58:00,33,01/14/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,452","248,251",25-44,BLACK HISPANIC,M,,40.848052,-73.937824,"(40.848052, -73.937824)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
170942082,10/22/2017,05:00:00,10/22/2017,13:00:00,25,10/27/2017,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,487","231,424",UNKNOWN,UNKNOWN,U,,40.80186641,-73.94135242,"(40.80186641, -73.94135242)",PATROL BORO MAN NORTH,(null),25-44,BLACK,F
188226883,06/01/2018,09:00:00,09/26/2018,15:00:00,6,10/01/2018,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,(null),(null),(null),"981,302","205,042",UNKNOWN,UNKNOWN,U,,40.72947,-74.010636,"(40.72947, -74.010636)",PATROL BORO MAN SOUTH,(null),45-64,WHITE,F
173641214,01/15/2018,18:45:00,01/15/2018,19:00:00,26,01/15/2018,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),MANHATTANVILLE,730,"996,107","237,023",18-24,BLACK,M,,40.817242,-73.957162,"(40.817242, -73.957162)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
166098281,06/09/2017,11:50:00,06/09/2017,12:00:00,41,06/14/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),"1,012,440","237,118",UNKNOWN,BLACK HISPANIC,M,,40.817466,-73.898153,"(40.817466, -73.898153)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
161993983,02/16/2017,11:45:00,02/16/2017,14:42:00,66,02/16/2017,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"991,225","164,674",UNKNOWN,UNKNOWN,U,,40.618667,-73.974873,"(40.618667, -73.974873)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,M
187184081,08/31/2018,15:30:00,08/31/2018,18:25:00,19,08/31/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,(null),(null),(null),"994,671","221,989",45-64,WHITE,M,,40.775979,-73.962374,"(40.775979, -73.962374)",PATROL BORO MAN NORTH,(null),65+,BLACK,F
178526407,03/28/2018,14:00:00,03/28/2018,15:00:00,52,04/23/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),"1,015,632","260,449",UNKNOWN,UNKNOWN,U,,40.881492,-73.88651,"(40.881492, -73.88651)",PATROL BORO BRONX,(null),<18,BLACK,M
171949909,11/25/2017,08:00:00,11/25/2017,08:08:00,47,11/25/2017,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,020,864","260,336",UNKNOWN,BLACK,M,,40.881161,-73.867591,"(40.881161, -73.867591)",PATROL BORO BRONX,(null),45-64,UNKNOWN,M
184643879,06/30/2018,17:05:00,06/30/2018,17:48:00,47,07/01/2018,232,POSSESSION OF STOLEN PROPERTY,490.0,"STOLEN PROPERTY 3,POSSESSION",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,025,098","269,197",(null),(null),(null),,40.905463,-73.852226,"(40.905463, -73.852226)",PATROL BORO BRONX,(null),25-44,ASIAN / PACIFIC ISLANDER,M
163363355,04/01/2017,08:15:00,04/01/2017,08:45:00,34,04/01/2017,106,FELONY ASSAULT,105.0,STRANGULATION 1ST,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,004,162","251,108",(null),(null),(null),,40.855888,-73.928019,"(40.855888, -73.928019)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
173851128,01/21/2018,04:00:00,01/21/2018,04:13:00,10,01/21/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"983,026","209,711",18-24,WHITE,M,,40.74228473,-74.00441709,"(40.74228473, -74.00441709)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,M
183435801,06/04/2018,00:55:00,06/04/2018,00:55:00,13,06/04/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,OTHER,97,(null),(null),(null),"986,109","210,621",25-44,BLACK HISPANIC,M,,40.744784,-73.99329,"(40.744784, -73.99329)",PATROL BORO MAN SOUTH,(null),UNKNOWN,BLACK,M
174086227,01/26/2018,13:00:00,01/26/2018,19:00:00,107,01/26/2018,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,046,793","201,960",UNKNOWN,UNKNOWN,U,,40.72079,-73.774369,"(40.72079, -73.774369)",PATROL BORO QUEENS SOUTH,(null),65+,ASIAN / PACIFIC ISLANDER,M
188129891,09/27/2018,17:49:00,,(null),32,09/28/2018,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,(null),MAILBOX OUTSIDE,N.Y. POLICE DEPT,0,(null),(null),(null),"999,812","238,138",(null),(null),(null),,40.82029568,-73.94377493,"(40.82029568, -73.94377493)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
171375068,11/08/2017,19:00:00,11/08/2017,19:33:00,72,11/08/2017,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"979,716","175,297",25-44,WHITE HISPANIC,F,,40.647825,-74.016338,"(40.647825, -74.016338)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE HISPANIC,M
182839869,05/16/2018,21:25:00,05/16/2018,22:30:00,105,05/17/2018,341,PETIT LARCENY,301.0,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,049,350","179,064",(null),(null),(null),,40.657929,-73.765365,"(40.657929, -73.765365)",PATROL BORO QUEENS SOUTH,(null),18-24,BLACK,F
188890312,10/15/2018,19:00:00,10/17/2018,13:00:00,19,10/17/2018,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"995,900","223,154",UNKNOWN,UNKNOWN,U,,40.779177,-73.957932,"(40.779177, -73.957932)",PATROL BORO MAN NORTH,(null),45-64,WHITE,F
174436399,02/05/2018,22:15:00,,(null),52,02/05/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,016,191","260,493",18-24,WHITE HISPANIC,M,,40.881611,-73.884489,"(40.881611, -73.884489)",PATROL BORO BRONX,(null),18-24,WHITE HISPANIC,F
178833814,05/02/2018,02:20:00,05/02/2018,02:20:00,23,05/02/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"998,798","227,328",UNKNOWN,BLACK,M,,40.790627,-73.947458,"(40.790627, -73.947458)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
162435366,03/01/2017,22:00:00,,(null),44,03/01/2017,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,004,343","243,407",<18,BLACK,M,,40.834751,-73.927388,"(40.834751, -73.927388)",PATROL BORO BRONX,(null),18-24,BLACK,F
186952960,08/27/2018,08:00:00,08/28/2018,06:50:00,44,08/28/2018,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,008,153","240,560",UNKNOWN,UNKNOWN,U,,40.82692475,-73.91363052,"(40.82692475, -73.91363052)",PATROL BORO BRONX,(null),25-44,BLACK,M
175070265,02/22/2018,04:00:00,02/22/2018,04:37:00,20,02/22/2018,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"989,202","222,248",25-44,BLACK,M,,40.776697,-73.98212,"(40.776697, -73.98212)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
166615195,06/30/2017,19:05:00,06/30/2017,19:06:00,84,06/30/2017,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),"988,174","190,975",25-44,ASIAN / PACIFIC ISLANDER,M,,40.690859,-73.985848,"(40.690859, -73.985848)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D
175348661,03/01/2018,17:55:00,03/01/2018,18:00:00,23,03/01/2018,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),672,"999,480","226,052",<18,BLACK,M,,40.787126,-73.945,"(40.787126, -73.945)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
168271642,08/19/2017,02:15:00,08/19/2017,03:30:00,13,08/19/2017,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"986,878","210,193",UNKNOWN,BLACK,M,,40.743608,-73.990513,"(40.743608, -73.990513)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,M
166006740,06/12/2017,14:00:00,06/12/2017,19:20:00,24,06/12/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),696,"993,290","230,079",UNKNOWN,BLACK,F,,40.798185,-73.967348,"(40.798185, -73.967348)",PATROL BORO MAN NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
172434835,12/09/2017,05:05:00,12/09/2017,05:15:00,113,12/09/2017,105,ROBBERY,390.0,"ROBBERY,HOME INVASION",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,044,963","185,371",25-44,BLACK,M,,40.67527,-73.78112,"(40.67527, -73.78112)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
178448661,04/21/2018,21:10:00,04/21/2018,21:18:00,28,04/21/2018,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"998,685","233,319",45-64,BLACK,F,,40.807071,-73.947857,"(40.807071, -73.947857)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
175304639,02/27/2018,15:55:00,02/27/2018,15:55:00,62,02/27/2018,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"990,220","156,560",UNKNOWN,UNKNOWN,U,34.0,40.59639522,-73.97850288,"(40.59639522, -73.97850288)",PATROL BORO BKLYN SOUTH,"AVENUE ""U""",UNKNOWN,UNKNOWN,D
173842679,01/20/2018,19:25:00,01/20/2018,19:33:00,34,01/20/2018,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,005,377","253,337",25-44,BLACK HISPANIC,M,,40.862003,-73.923618,"(40.862003, -73.923618)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
178389239,04/20/2018,01:12:00,04/20/2018,01:43:00,43,04/20/2018,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,021,182","244,762",18-24,BLACK,M,,40.838415,-73.866529,"(40.838415, -73.866529)",PATROL BORO BRONX,(null),25-44,UNKNOWN,M
184474752,06/26/2018,17:30:00,06/26/2018,17:40:00,101,06/26/2018,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,049,814","156,577",18-24,WHITE HISPANIC,M,,40.596202,-73.763912,"(40.596202, -73.763912)",PATROL BORO QUEENS SOUTH,(null),18-24,WHITE HISPANIC,F
173276469,01/05/2018,01:25:00,01/05/2018,01:42:00,32,01/05/2018,361,OFF. AGNST PUB ORD SENSBLTY &,661.0,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,001,526","240,495",25-44,WHITE HISPANIC,M,,40.82676179,-73.93757623,"(40.82676179, -73.93757623)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
185940623,08/02/2018,05:15:00,,(null),75,08/02/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,014,230","181,306",25-44,BLACK,F,,40.664271,-73.891935,"(40.664271, -73.891935)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK HISPANIC,F
189077989,10/21/2018,09:00:00,10/21/2018,16:30:00,79,10/21/2018,359,OFFENSES AGAINST PUBLIC ADMINI,748.0,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"999,337","188,678",45-64,BLACK,M,,40.684543,-73.9456,"(40.684543, -73.9456)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
166028771,06/13/2017,00:02:00,06/13/2017,00:07:00,103,06/13/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"1,045,744","198,663",UNKNOWN,BLACK,F,,40.71175,-73.778185,"(40.71175, -73.778185)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F
169093218,09/07/2017,19:00:00,,(null),19,09/07/2017,116,SEX CRIMES,596.0,OBSCENE MATERIAL - UNDER 17 YE,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"994,244","218,713",25-44,WHITE HISPANIC,M,4.0,40.76699564239,-73.96392230354,"(40.7669956423899, -73.9639223035387)",PATROL BORO MAN NORTH,86 STREET,18-24,WHITE,F
166210733,06/19/2017,15:40:00,,(null),32,06/19/2017,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),"1,000,828","240,292",25-44,BLACK HISPANIC,M,,40.826208,-73.940098,"(40.826208, -73.940098)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E
162227755,02/23/2017,23:00:00,,(null),68,02/24/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),"977,068","164,733",25-44,WHITE HISPANIC,M,,40.618829,-74.025867,"(40.618829, -74.025867)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F
173319576,12/20/2017,18:00:00,01/07/2018,20:00:00,105,01/08/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,(null),(null),(null),"1,063,957","207,719",UNKNOWN,UNKNOWN,U,,40.73646,-73.712381,"(40.73646, -73.712381)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,M
167685979,08/01/2017,18:15:00,08/01/2017,18:20:00,44,08/01/2017,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"1,004,749","240,880",UNKNOWN,BLACK,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",PATROL BORO BRONX,161 ST.-YANKEE STADIUM,UNKNOWN,UNKNOWN,M
189218782,10/25/2018,09:45:00,,(null),45,10/25/2018,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,(null),(null),(null),"1,031,785","249,889",25-44,WHITE HISPANIC,M,,40.852437,-73.828174,"(40.852437, -73.828174)",PATROL BORO BRONX,(null),25-44,BLACK HISPANIC,F
185951612,08/03/2018,02:15:00,08/03/2018,02:15:00,43,08/03/2018,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),"1,017,689","241,175",18-24,BLACK,M,12.0,40.82858179,-73.87917076,"(40.82858179, -73.87917076)",PATROL BORO BRONX,ELDER AVENUE,UNKNOWN,UNKNOWN,E
